建物種別,建物名,路線情報,駅名,賃料,管理費,月額
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.9,0.5,13.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.9,0.5,13.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,12.9,0.5,13.4
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.0,0.5,13.5
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸マンション,ＪＲ総武線 千葉駅 15階建 新築,ＪＲ総武線/千葉駅 歩4分,千葉,13.2,0.5,13.7
賃貸アパート,仮称；東船橋４丁目アパート,ＪＲ総武線/東船橋駅 歩7分,東船橋,9.75,0.22,9.97
賃貸アパート,ＪＲ総武線 東船橋駅 3階建 新築,ＪＲ総武線/東船橋駅 歩7分,東船橋,9.75,0.22,9.97
賃貸アパート,ＪＲ総武線 新検見川駅 2階建 築3年,ＪＲ総武線/新検見川駅 歩7分,新検見川,7.1,0.3,7.3999999999999995
賃貸マンション,つくばエクスプレス 南流山駅 4階建 築7年,つくばエクスプレス/南流山駅 歩7分,南流山,8.0,0.6,8.6
賃貸マンション,つくばエクスプレス 南流山駅 4階建 築7年,つくばエクスプレス/南流山駅 歩7分,南流山,8.4,0.6,9.0
賃貸アパート,千葉市花見川区武石町２丁目計画,ＪＲ総武線/幕張駅 歩7分,幕張,7.6,0.4,8.0
賃貸アパート,千葉市花見川区武石町２丁目計画,ＪＲ総武線/幕張駅 歩7分,幕張,7.8,0.4,8.2
賃貸アパート,千葉市花見川区武石町２丁目計画,ＪＲ総武線/幕張駅 歩7分,幕張,7.9,0.4,8.3
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.3,0.9,13.200000000000001
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.4,0.9,13.3
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.4,0.9,13.3
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.5,0.9,13.4
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.5,0.9,13.4
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.7,0.9,13.6
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,12.8,0.9,13.700000000000001
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,13.1,0.9,14.0
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.0,0.9,14.9
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.1,0.9,15.0
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.3,0.9,15.200000000000001
賃貸マンション,ＪＲ常磐線 柏駅 8階建 新築,ＪＲ常磐線/柏駅 歩4分,柏,14.5,0.9,15.4
賃貸マンション,ＭａｘｉｍｕｓIII,ＪＲ総武線/幕張駅 歩5分,幕張,7.9,0.5,8.4
賃貸マンション,ＪＲ総武線 幕張駅 4階建 築7年,ＪＲ総武線/幕張駅 歩4分,幕張,7.9,0.5,8.4
賃貸マンション,幕張　ＴＨＥ　ＳＵＩＴＥ,ＪＲ総武線/幕張駅 歩4分,幕張,7.3,0.6,7.8999999999999995
賃貸マンション,幕張　ＴＨＥ　ＳＵＩＴＥ,ＪＲ総武線/幕張駅 歩4分,幕張,7.3,0.6,7.8999999999999995
賃貸マンション,幕張　ＴＨＥ　ＳＵＩＴＥ,ＪＲ総武線/幕張駅 歩4分,幕張,7.5,0.6,8.1
賃貸マンション,ＪＲ総武線 幕張駅 5階建 築7年,ＪＲ総武線/幕張駅 歩4分,幕張,7.3,0.6,7.8999999999999995
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,14.9,0.7,15.6
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,14.9,0.7,15.6
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,15.4,0.7,16.1
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,15.4,0.7,16.1
賃貸マンション,エムアイカーサ,ＪＲ総武線/下総中山駅 歩4分,下総中山,15.9,0.7,16.6
賃貸マンション,サンカント・オラージュ船橋,京成本線/大神宮下駅 歩5分,大神宮下,9.2,0.8,10.0
賃貸マンション,ＨＥＢＥＬ　ＭＡＩＳＯＮ　ＭＡＫＵＨＡＲＩ,ＪＲ総武線/幕張駅 歩4分,幕張,9.6,0.7,10.299999999999999
賃貸アパート,ＪＲ総武線 本八幡駅 3階建 新築,ＪＲ総武線/本八幡駅 歩14分,本八幡,9.9,0.3,10.200000000000001
賃貸マンション,ＪＲ総武線快速 船橋駅 7階建 築5年,ＪＲ総武線快速/船橋駅 歩12分,船橋,9.2,0.8,10.0
賃貸アパート,グランコート幕張,ＪＲ総武線/幕張駅 歩5分,幕張,9.2,0.4,9.6
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,14.3,0.7,15.0
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,14.4,0.7,15.1
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,14.5,0.7,15.2
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,14.6,0.7,15.299999999999999
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,14.7,0.7,15.399999999999999
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,15.6,0.7,16.3
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,15.7,0.7,16.4
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,15.8,0.7,16.5
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,15.9,0.7,16.6
賃貸マンション,千葉市中央区新千葉２丁目新築計画,ＪＲ総武線快速/千葉駅 歩3分,千葉,16.0,0.7,16.7
賃貸アパート,ＡＪ馬橋III,ＪＲ常磐線/馬橋駅 歩6分,馬橋,7.3,0.4,7.7
賃貸マンション,ＪＲ常磐線 馬橋駅 7階建 築8年,ＪＲ常磐線/馬橋駅 歩5分,馬橋,10.4,0.95,11.35
賃貸マンション,ＪＲ常磐線 馬橋駅 7階建 築8年,ＪＲ常磐線/馬橋駅 歩5分,馬橋,10.5,0.95,11.45
賃貸マンション,Precious　U,ＪＲ常磐線/馬橋駅 歩5分,馬橋,10.4,0.95,11.35
賃貸マンション,Precious　U,ＪＲ常磐線/馬橋駅 歩5分,馬橋,10.5,0.95,11.45
賃貸マンション,ＪＲ総武線 幕張駅 5階建 築5年,ＪＲ総武線/幕張駅 歩5分,幕張,12.3,0.7,13.0
賃貸マンション,Ｍノーブル,ＪＲ総武線/幕張駅 歩5分,幕張,12.3,0.7,13.0
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,12.8,0.7,13.5
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.2,0.7,13.899999999999999
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.2,0.7,13.899999999999999
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.3,0.7,14.0
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.3,0.7,14.0
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.6,0.7,14.299999999999999
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.7,0.7,14.399999999999999
賃貸マンション,コーディア東船橋,ＪＲ総武線/東船橋駅 歩7分,東船橋,13.7,0.7,14.399999999999999
賃貸アパート,クレール馬橋,ＪＲ常磐線/馬橋駅 歩2分,馬橋,8.5,0.55,9.05
賃貸アパート,ＪＲ常磐線 馬橋駅 3階建 築8年,ＪＲ常磐線/馬橋駅 歩2分,馬橋,8.5,0.55,9.05
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 築5年,つくばエクスプレス/流山おおたかの森駅 歩2分,流山おおたかの森,11.8,0.7,12.5
賃貸アパート,ル・カンフリエ馬橋,流鉄流山線/馬橋駅 歩7分,馬橋,6.8,0.4,7.2
賃貸アパート,ル・カンフリエ馬橋,流鉄流山線/馬橋駅 歩7分,馬橋,6.9,0.4,7.300000000000001
賃貸アパート,ル・カンフリエ馬橋,流鉄流山線/馬橋駅 歩7分,馬橋,7.1,0.4,7.5
賃貸アパート,ル・カンフリエ馬橋,流鉄流山線/馬橋駅 歩7分,馬橋,7.2,0.4,7.6000000000000005
賃貸アパート,ル・カンフリエ馬橋,流鉄流山線/馬橋駅 歩7分,馬橋,7.2,0.4,7.6000000000000005
賃貸マンション,ＪＲ総武線 船橋駅 4階建 築2年,ＪＲ総武線/船橋駅 歩19分,船橋,8.4,0.45,8.85
賃貸マンション,エミオン宮本,ＪＲ総武線/船橋駅 歩19分,船橋,8.4,0.45,8.85
賃貸マンション,ソルティア千葉セントラル,千葉都市モノレール/葭川公園駅 歩3分,葭川公園,10.0,1.0,11.0
賃貸マンション,富士見Nameki Mansion,千葉都市モノレール/栄町駅 歩2分,栄町,9.4,0.6,10.0
賃貸マンション,富士見Nameki Mansion,千葉都市モノレール/栄町駅 歩2分,栄町,9.4,0.6,10.0
賃貸マンション,富士見Nameki Mansion,千葉都市モノレール/栄町駅 歩2分,栄町,9.7,0.6,10.299999999999999
賃貸マンション,富士見Nameki Mansion,千葉都市モノレール/栄町駅 歩2分,栄町,9.8,0.6,10.4
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.3,0.65,12.950000000000001
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.4,0.65,13.05
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.4,0.65,13.05
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.5,0.65,13.15
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.5,0.65,13.15
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.6,0.65,13.25
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.6,0.65,13.25
賃貸マンション,フリージアおおたかの森,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.7,0.65,13.35
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.3,0.65,12.950000000000001
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.4,0.65,13.05
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.4,0.65,13.05
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.5,0.65,13.15
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.5,0.65,13.15
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.6,0.65,13.25
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.6,0.65,13.25
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 新築,つくばエクスプレス/流山おおたかの森駅 歩7分,流山おおたかの森,12.7,0.65,13.35
賃貸マンション,Ｌａ　Ｄｏｌｃｅ　Ｖｉｔａ　ラドルチェヴィータ,ＪＲ常磐線/馬橋駅 歩5分,馬橋,10.9,0.8,11.700000000000001
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 5階建 築6年,つくばエクスプレス/流山おおたかの森駅 歩3分,流山おおたかの森,12.6,0.0,12.6
賃貸マンション,富ハウス,東京メトロ東西線/妙典駅 歩5分,妙典,11.2,0.5,11.7
賃貸アパート,ＪＲ常磐線 馬橋駅 3階建 築2年,ＪＲ常磐線/馬橋駅 歩4分,馬橋,7.6,0.4,8.0
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 9階建 築8年,つくばエクスプレス/流山おおたかの森駅 歩3分,流山おおたかの森,15.6,1.2,16.8
賃貸マンション,K.M.おおたかの森,つくばエクスプレス/流山おおたかの森駅 歩3分,流山おおたかの森,15.6,1.2,16.8
賃貸アパート,プランドール　Ａ,新京成線/みのり台駅 歩6分,みのり台,11.0,0.6,11.6
賃貸マンション,パクス東船橋,ＪＲ総武線/東船橋駅 歩2分,東船橋,10.7,0.4,11.1
賃貸マンション,アティチュード,ＪＲ常磐線/南柏駅 歩5分,南柏,13.4,0.8,14.200000000000001
賃貸マンション,アティチュード,ＪＲ常磐線/南柏駅 歩5分,南柏,13.4,0.8,14.200000000000001
賃貸アパート,つばめハウス市川,京成本線/菅野駅 歩5分,菅野,9.9,0.3,10.200000000000001
賃貸アパート,つばめハウス市川,京成本線/菅野駅 歩5分,菅野,10.0,0.3,10.3
賃貸マンション,ＪＲ総武線 新検見川駅 3階建 築2年,ＪＲ総武線/新検見川駅 歩4分,新検見川,7.5,0.5,8.0
賃貸アパート,メゾン志麻,京成本線/大神宮下駅 歩3分,大神宮下,11.2,0.35,11.549999999999999
賃貸マンション,Ｌａ　ｖｉｔａ,ＪＲ総武線/稲毛駅 歩3分,稲毛,7.5,0.7,8.2
賃貸マンション,ＪＲ総武線 稲毛駅 8階建 築7年,ＪＲ総武線/稲毛駅 歩3分,稲毛,7.5,0.7,8.2
賃貸アパート,Ｂｕｒｇ,ＪＲ武蔵野線/南流山駅 歩4分,南流山,7.9,0.5,8.4
賃貸アパート,Ｂｕｒｇ,ＪＲ武蔵野線/南流山駅 歩4分,南流山,8.0,0.5,8.5
賃貸アパート,Ｂｕｒｇ,ＪＲ武蔵野線/南流山駅 歩4分,南流山,8.0,0.5,8.5
賃貸マンション,新京成線 みのり台駅 7階建 築8年,新京成線/みのり台駅 歩2分,みのり台,9.3,0.95,10.25
賃貸マンション,果樹園ST,東武野田線/流山おおたかの森駅 歩1分,流山おおたかの森,13.9,1.0,14.9
賃貸マンション,果樹園ST,東武野田線/流山おおたかの森駅 歩1分,流山おおたかの森,15.9,1.0,16.9
賃貸マンション,つくばエクスプレス 流山おおたかの森駅 13階建 築8年,つくばエクスプレス/流山おおたかの森駅 歩1分,流山おおたかの森,13.9,1.0,14.9
賃貸アパート,ブラウ天王台,ＪＲ常磐線/天王台駅 歩7分,天王台,7.9,0.5,8.4
賃貸アパート,ＪＲ常磐線 天王台駅 3階建 築7年,ＪＲ常磐線/天王台駅 歩7分,天王台,7.9,0.5,8.4
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,10.5,0.8,11.3
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,10.7,0.8,11.5
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,10.8,0.8,11.600000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.0,0.8,11.8
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.1,0.8,11.9
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.2,0.8,12.0
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.2,0.8,12.0
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.3,0.8,12.100000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.4,0.8,12.200000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.5,0.8,12.3
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.5,0.8,12.3
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.6,0.8,12.4
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.7,0.8,12.5
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.7,0.8,12.5
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.8,0.8,12.600000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.9,0.8,12.700000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.9,0.8,12.700000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,11.9,0.8,12.700000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,12.0,0.8,12.8
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,12.0,0.8,12.8
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,12.1,0.8,12.9
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,12.4,0.8,13.200000000000001
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,12.6,0.8,13.4
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,12.6,0.8,13.4
賃貸マンション,D-ROOM　NOBUTO,ＪＲ総武線/千葉駅 歩7分,千葉,13.1,0.8,13.9
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,12.7,0.8,13.5
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,12.8,0.8,13.600000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,12.9,0.8,13.700000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.0,0.8,13.8
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.1,0.8,13.9
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.2,0.8,14.0
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.3,0.8,14.100000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.4,0.8,14.200000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.5,0.8,14.3
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.5,0.8,14.3
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.6,0.8,14.4
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.6,0.8,14.4
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.7,0.8,14.5
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.7,0.8,14.5
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.8,0.8,14.600000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.8,0.8,14.600000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,13.9,0.8,14.700000000000001
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,14.0,0.8,14.8
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,15.5,0.8,16.3
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,15.6,0.8,16.4
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,15.7,0.8,16.5
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,15.8,0.8,16.6
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,15.9,0.8,16.7
賃貸アパート,松戸・Hマンション,ＪＲ常磐線/松戸駅 歩5分,松戸,16.0,0.8,16.8
賃貸マンション,ガーデンコート稲毛,ＪＲ総武線快速/稲毛駅 歩3分,稲毛,7.6,0.8,8.4
賃貸マンション,セレス稔台,新京成線/みのり台駅 歩2分,みのり台,9.3,0.95,10.25
賃貸マンション,コートアイズミ,東京メトロ東西線/浦安駅 歩7分,浦安,12.0,0.4,12.4
賃貸マンション,ラ・パートメント千葉,京成千葉線/京成千葉駅 歩4分,京成千葉,11.8,0.9,12.700000000000001
賃貸マンション,スペランザ新検見川,ＪＲ総武線/新検見川駅 歩1分,新検見川,10.0,1.1,11.1
賃貸マンション,カステール,京成本線/海神駅 歩6分,海神,11.4,0.6,12.0
