都道府県,駅,lon,lat
kanagawa,大和,139.46143966666668,35.46983266666667
kanagawa,大宮,139.62392755555555,35.906686888888885
kanagawa,大岡山,139.685909,35.607456
kanagawa,大崎,139.728439,35.619772
kanagawa,大川,139.711038,35.495646
kanagawa,大師橋,139.740381,35.536611
kanagawa,大平台,139.073849,35.238664
kanagawa,大森,139.728079,35.588903
kanagawa,大森海岸,139.73544,35.587576
kanagawa,大森町,139.732027,35.572431
kanagawa,大磯,139.313388,35.311299
kanagawa,大船,139.531167,35.3532815
kanagawa,大雄山,139.10365,35.319046
kanagawa,天王町,139.602554,35.453984
kanagawa,奥沢,139.672355,35.603947
kanagawa,妙蓮寺,139.633194,35.498779
kanagawa,子安,139.644965,35.484556
kanagawa,学芸大学,139.68522,35.628786
kanagawa,宇都宮,,
kanagawa,安善,139.700663,35.499668
kanagawa,安針塚,139.64292,35.286641
kanagawa,宮ノ下,139.063052,35.241913
kanagawa,宮前平,139.581983,35.584951
kanagawa,宮原,139.609455,35.940256
kanagawa,宮山,139.379639,35.382261
kanagawa,宮崎台,139.591313,35.587228
kanagawa,宿河原,139.579565,35.615429
kanagawa,富士フイルム前,139.109483,35.317657
kanagawa,富士見町,139.529277,35.345389
kanagawa,富水,139.145166,35.296759
kanagawa,寒川,139.387452,35.367579
kanagawa,小山,,
kanagawa,小島新田,139.747575,35.534798
kanagawa,小机,139.599787,35.508533
kanagawa,小涌谷,139.053162,35.240374
kanagawa,小田原,139.1557595,35.25631575
kanagawa,小田急多摩センター,139.424298,35.624902
kanagawa,小田急永山,139.447943,35.629972
kanagawa,小田急相模原,139.422571,35.515134
kanagawa,小田栄,139.704944,35.5145
kanagawa,小金井,,
kanagawa,尻手,139.684233,35.530939
kanagawa,尾山台,139.653862,35.606971
kanagawa,屏風浦,139.610387,35.394176
kanagawa,山北,139.080212,35.360808
kanagawa,山手,139.646425,35.426891
kanagawa,岡部,139.237622,36.205645
kanagawa,岩原,139.12879,35.298825
kanagawa,岸根公園,139.617065,35.496038
kanagawa,川和町,139.548745,35.52802
kanagawa,川崎,139.697485,35.531311
kanagawa,川崎大師,139.725946,35.535711
kanagawa,川崎新町,139.699348,35.518234
kanagawa,市が尾,139.541496,35.551483
kanagawa,市ケ谷,139.736074,35.691787
kanagawa,市大医学部,139.650156,35.343966
kanagawa,希望ケ丘,,
kanagawa,平和島,139.73491,35.57868
kanagawa,平塚,139.349063,35.327647
kanagawa,平沼橋,139.616897,35.460355
kanagawa,平間,139.671039,35.560565
kanagawa,幸浦,139.643706,35.358406
kanagawa,府中本町,139.477142,35.665766
kanagawa,座間,139.399899,35.480913
kanagawa,弁天橋,139.689451,35.495758
kanagawa,弘明寺,139.599436,35.423832000000004
kanagawa,弥生台,139.506615,35.429933
kanagawa,強羅,139.048162,35.25085
kanagawa,彫刻の森,139.050856,35.246529
kanagawa,御徒町,139.774727,35.707282
kanagawa,御茶ノ水,139.76462066666667,35.699941333333335
kanagawa,恩田,139.492127,35.545535
kanagawa,恵比寿,139.7098536,35.6468144
kanagawa,愛甲石田,139.344098,35.417634
kanagawa,成城学園前,139.598958,35.640114
kanagawa,成瀬,139.472875,35.535412
kanagawa,戸塚,139.53429119999998,35.4005092
kanagawa,戸田,139.669548,35.817665
kanagawa,戸田公園,139.678203,35.807906
kanagawa,戸越公園,139.718159,35.608856
kanagawa,戸部,139.61956,35.456631
kanagawa,扇町,139.722147,35.501452
kanagawa,新丸子,139.661964,35.58049
kanagawa,新前橋,,
kanagawa,新大津,139.69016,35.257013
kanagawa,新子安,139.654776,35.487064
kanagawa,新宿,139.70006215384618,35.68993538461538
kanagawa,新川崎,139.671481,35.551784
kanagawa,新杉田,139.6199925,35.386391
kanagawa,新松田,139.139848,35.345082
kanagawa,新横浜,139.61750925,35.508381
kanagawa,新橋,139.7588392857143,35.66618485714286
kanagawa,新町,139.105457,36.272984
kanagawa,新白岡,139.67208,36.038732
kanagawa,新百合ヶ丘,139.507608,35.603705
kanagawa,新綱島,139.636167,35.536639
kanagawa,新羽,139.612065,35.527701
kanagawa,新芝浦,139.7001,35.491914
kanagawa,新馬場,139.741366,35.61762
kanagawa,新高島,139.626499,35.46192
kanagawa,旗の台,139.702286,35.604923
kanagawa,日ノ出町,139.626696,35.445524
kanagawa,日吉,139.64695999999998,35.55375325
kanagawa,日吉本町,139.633554,35.549883
kanagawa,日暮里,139.771287,35.727908
kanagawa,日本大通り,139.642608,35.446821
kanagawa,日野,139.39393,35.679244
kanagawa,早川,139.145014,35.238875
kanagawa,早雲山,139.035611,35.246444
kanagawa,星川,139.594816,35.458634
kanagawa,昭和,139.723897,35.506836
kanagawa,有楽町,139.76362566666666,35.675532
kanagawa,本厚木,139.364261,35.439338
kanagawa,本庄,139.188299,36.236229
kanagawa,本郷台,139.550159,35.36787
kanagawa,本鵠沼,139.475412,35.331129
kanagawa,杉田,139.615734,35.383796
kanagawa,東中野,139.68371150000002,35.70671
kanagawa,東京,139.76598675,35.68142116666667
kanagawa,東北沢,139.673014,35.665379
kanagawa,東十条,139.726858,35.763803
kanagawa,東大宮,139.640291,35.948751
kanagawa,東小金井,139.524837,35.701643
kanagawa,東山北,139.10765,35.357637
kanagawa,東山田,139.604369,35.554302
kanagawa,東戸塚,139.556794,35.430353
kanagawa,東林間,139.438883,35.520541
kanagawa,東海大学前,139.271236,35.373151
kanagawa,東白楽,139.629364,35.483523
kanagawa,東神奈川,139.633466,35.47804
kanagawa,東逗子,139.601768,35.298781
kanagawa,東門前,139.734298,35.536566
kanagawa,東鷲宮,139.67913,36.089428
kanagawa,松田,139.137417,35.346843
kanagawa,板橋,139.719507,35.745435
kanagawa,柳小路,139.485189,35.327352
kanagawa,柿生,139.497614,35.589597
kanagawa,栗平,139.481298,35.605731
kanagawa,栗橋,139.694016,36.136943
kanagawa,栢山,139.14258,35.310679
kanagawa,根岸,139.636034,35.415887
kanagawa,根府川,139.138504,35.202455
kanagawa,桜ヶ丘,139.465734,35.450486
kanagawa,桜新町,139.644779,35.631666
kanagawa,桜木町,139.630836,35.4503895
kanagawa,桶川,139.564274,35.998375
kanagawa,梅ヶ丘,139.653628,35.656024
kanagawa,梅屋敷,139.728266,35.566873
kanagawa,梶が谷,139.605885,35.593963
kanagawa,極楽寺,139.528721,35.309318
kanagawa,横浜,139.62232336363638,35.466150727272726
kanagawa,横須賀,139.655855,35.284022
kanagawa,横須賀中央,139.670217,35.27858
kanagawa,橋本,139.34413266666664,35.595155999999996
kanagawa,武蔵中原,139.640613,35.581498
kanagawa,武蔵境,139.543402,35.702083
kanagawa,武蔵小山,139.704524,35.620538
kanagawa,武蔵小杉,139.66067857142858,35.57621485714286
kanagawa,武蔵小金井,139.506483,35.701337
kanagawa,武蔵新城,139.629419,35.587369
kanagawa,武蔵浦和,139.6473915,35.8457345
kanagawa,武蔵溝ノ口,139.61139,35.598923
kanagawa,武蔵白石,139.706513,35.501912
kanagawa,水道橋,139.75473599999998,35.7027185
kanagawa,汐入,139.662443,35.280241
kanagawa,江ノ島,139.487581,35.311003
kanagawa,江田,139.551518,35.558671
kanagawa,池尻大橋,139.684319,35.650603
kanagawa,池袋,139.7106608888889,35.730262555555555
kanagawa,泉岳寺,139.74002,35.638692
kanagawa,洋光台,139.596852,35.378785
kanagawa,洗足,139.694367,35.61043
kanagawa,津久井浜,139.665279,35.198419
kanagawa,津田山,139.600002,35.604259
kanagawa,浅野,139.695739,35.497555
kanagawa,浜川崎,139.713529,35.5101455
kanagawa,浜松町,139.75700566666669,35.655482666666664
kanagawa,浦和,139.657109,35.858496
kanagawa,浦賀,139.714999,35.250933
kanagawa,浮間舟渡,139.691341,35.791209
kanagawa,海の公園南口,139.632096,35.337225
kanagawa,海の公園柴口,139.635846,35.342086
kanagawa,海老名,139.39109525,35.45343825
kanagawa,海芝浦,139.700603,35.486073
kanagawa,深谷,139.28127,36.191344
kanagawa,淵野辺,139.395075,35.568784
kanagawa,渋沢,139.184405,35.374032
kanagawa,渋谷,139.70145854545456,35.65893609090909
kanagawa,港南中央,139.590958,35.401049
kanagawa,港南台,139.576243,35.375183
kanagawa,港町,139.712578,35.535014
kanagawa,湘南台,139.46692166666665,35.39653366666666
kanagawa,湘南江の島,139.487794,35.311867
kanagawa,湘南海岸公園,139.4833,35.315203
kanagawa,湘南深沢,139.518903,35.332865
kanagawa,湘南町屋,139.522666,35.337832
kanagawa,湯河原,139.102142,35.146178
kanagawa,溝の口,139.610487,35.59984
kanagawa,瀬谷,139.482574,35.470412
kanagawa,熊谷,139.38953500000002,36.13947
kanagawa,片倉,139.34119,35.639704
kanagawa,片倉町,139.606511,35.490205
kanagawa,片瀬山,139.496052,35.317256
kanagawa,片瀬江ノ島,139.482934,35.309345
kanagawa,狛江,139.577127,35.632001
kanagawa,玉川学園前,139.463388,35.563486
kanagawa,王子,139.737854,35.753252
kanagawa,生田,139.542024,35.614954
kanagawa,生麦,139.6673,35.4956
kanagawa,産業振興センター,139.646326,35.35339
kanagawa,用賀,139.633928,35.626436
kanagawa,田園調布,139.667356,35.596815
kanagawa,田奈,139.504855,35.536204
kanagawa,田浦,139.637726,35.29271
kanagawa,田町,139.747575,35.645736
kanagawa,田端,139.761229,35.737781
kanagawa,由比ヶ浜,139.54157,35.312857
kanagawa,町田,139.4454075,35.543113
kanagawa,番田,139.362988,35.545392
kanagawa,登戸,139.5697385,35.6210195
kanagawa,白岡,139.666826,36.01774
kanagawa,白楽,139.627875,35.489555
kanagawa,百合ヶ丘,139.516121,35.60903
kanagawa,目白山下,139.491533,35.31402
kanagawa,目黒,139.71556875,35.63343475
kanagawa,相原,139.33169,35.60694
kanagawa,相模原,139.371007,35.58113
kanagawa,相模大塚,139.441232,35.470666
kanagawa,相模大野,139.437836,35.532208
kanagawa,相模沼田,139.133945,35.292334
kanagawa,相模湖,139.1885,35.617335
kanagawa,相模金子,139.150753,35.33364
kanagawa,相武台下,139.386297,35.492734
kanagawa,相武台前,139.408509,35.499294
kanagawa,県立大学,139.677033,35.269731
kanagawa,真鶴,139.132148,35.156837
kanagawa,矢向,139.68055,35.539408
kanagawa,矢川,139.431611,35.685079
kanagawa,矢部,139.386373,35.573275
kanagawa,矢野口,139.520849,35.641305
kanagawa,石上,139.485572,35.332482
kanagawa,石川町,139.642934,35.438808
kanagawa,石橋,,
kanagawa,磯子,139.617916,35.399881
kanagawa,社家,139.377281,35.420543
kanagawa,祐天寺,139.690758,35.637163
kanagawa,祖師ヶ谷大蔵,139.609659,35.643236
kanagawa,神保原,139.149172,36.25359
kanagawa,神奈川,139.627364,35.471304
kanagawa,神奈川新町,139.640152,35.481559
kanagawa,神武寺,139.592947,35.306233
kanagawa,神田,139.77070550000002,35.6917765
kanagawa,福浦,139.648517,35.349627
kanagawa,秋葉原,139.7739192,35.6985816
kanagawa,秦野,139.226009,35.370075
kanagawa,稲城,139.500398,35.636166
kanagawa,稲城長沼,139.502811,35.644184
kanagawa,稲村ヶ崎,139.522322,35.30426
kanagawa,稲田堤,139.535173,35.633701
kanagawa,穴部,139.148787,35.279887
kanagawa,立会川,139.738886,35.598489
kanagawa,立場,139.500177,35.414296
kanagawa,立川,139.413704,35.698202
kanagawa,等々力,139.647938,35.608369
kanagawa,箱根板橋,139.145169,35.245169
kanagawa,箱根湯本,139.103743,35.233555
kanagawa,籠原,139.330199,36.17448
kanagawa,経堂,139.635993,35.650991
kanagawa,綱島,139.63491,35.536906
kanagawa,緑が丘,139.679482,35.60638
kanagawa,緑園都市,139.521841,35.439502
kanagawa,緑町,139.158578,35.259226
kanagawa,羽沢横浜国大,139.586389,35.481389
kanagawa,能見台,139.629233,35.360528
kanagawa,腰越,139.493286,35.308287
kanagawa,自治医大,,
kanagawa,自由が丘,139.668664,35.607224
kanagawa,舞岡,139.551509,35.402685
kanagawa,花月総持寺,139.672813,35.500358
kanagawa,若葉台,139.472189,35.619325
kanagawa,茅ケ崎,139.407197,35.330741
kanagawa,荏原町,139.707571,35.60382
kanagawa,荻窪,139.62011133333334,35.70445
kanagawa,菊名,139.6307585,35.509801499999995
kanagawa,蒔田,139.610123,35.429935
kanagawa,蒲田,139.7150946666667,35.562017000000004
kanagawa,蓮田,139.653016,35.981272
kanagawa,藤が丘,139.527655,35.543454
kanagawa,藤沢,139.48718566666665,35.338222333333334
kanagawa,藤沢本町,139.476046,35.348188
kanagawa,藤野,139.15239,35.615918
kanagawa,螢田,139.152036,35.285055
kanagawa,行田,139.432103,36.113879
kanagawa,衣笠,139.661193,35.257091
kanagawa,西八王子,139.31264,35.656621
kanagawa,西国分寺,139.465994,35.699744
kanagawa,西国立,139.423887,35.69375
kanagawa,西大井,139.721729,35.601616
kanagawa,西小山,139.698694,35.615455
kanagawa,西府,139.457477,35.670912
kanagawa,西日暮里,139.7667705,35.73202975
kanagawa,西横浜,139.608745,35.453437
kanagawa,西荻窪,139.599361,35.703842
kanagawa,西谷,139.565721,35.478092
kanagawa,西鎌倉,139.504365,35.319383
kanagawa,読売ランド前,139.527903,35.614723
kanagawa,調布,139.543988,35.652181
kanagawa,谷保,139.446724,35.681377
kanagawa,谷峨,139.038234,35.366561
kanagawa,豊田,139.381495,35.659502
kanagawa,豪徳寺,139.647381,35.653807
kanagawa,赤羽,139.720928,35.778026
kanagawa,足柄,139.0680785,35.301998
kanagawa,踊場,139.518058,35.405922
kanagawa,辻堂,139.447106,35.336847
kanagawa,追浜,139.624905,35.315461
kanagawa,逗子,139.578292,35.297392
kanagawa,逗子・葉山,139.580359,35.294189
kanagawa,逸見,139.653149,35.28048
kanagawa,都立大学,139.676393,35.617835
kanagawa,都筑ふれあいの丘,139.561359,35.536583
kanagawa,野島公園,139.631524,35.330559
kanagawa,野木,139.734729,36.229963
kanagawa,金沢八景,139.62083099999998,35.331243666666666
kanagawa,金沢文庫,139.621606,35.342966
kanagawa,鈴木町,139.720655,35.53535
kanagawa,鎌倉,139.5502745,35.318642
kanagawa,鎌倉高校前,139.500535,35.306698
kanagawa,長後,139.465307,35.41261
kanagawa,長津田,139.49392533333332,35.531872666666665
kanagawa,長谷,139.536168,35.311265
kanagawa,門沢橋,139.380139,35.406761
kanagawa,開成,139.135785,35.326532
kanagawa,間々田,139.761039,36.257907
kanagawa,関内,139.6364195,35.444578500000006
kanagawa,阪東橋,139.624843,35.437434
kanagawa,阿佐ケ谷,139.635868,35.704818
kanagawa,雀宮,,
kanagawa,雑色,139.715005,35.549725
kanagawa,青物横丁,139.742958,35.609351
kanagawa,青葉台,139.517376,35.542855
kanagawa,風祭,139.129104,35.246229
kanagawa,飯田岡,139.139109,35.287913
kanagawa,飯田橋,139.7446932,35.702071000000004
kanagawa,香川,139.400044,35.35655
kanagawa,馬堀海岸,139.707328,35.259651
kanagawa,馬車道,139.636175,35.450135
kanagawa,駒沢大学,139.661702,35.633471
kanagawa,高円寺,139.649664,35.705326
kanagawa,高尾,139.28210375,35.64193075
kanagawa,高島町,139.623548,35.458804
kanagawa,高崎,,
kanagawa,高崎問屋町,,
kanagawa,高座渋谷,139.464854,35.432519
kanagawa,高津,139.616934,35.603248
kanagawa,高田,139.619944,35.549713
kanagawa,高輪ゲートウェイ,139.7407,35.6355
kanagawa,鮫洲,139.742227,35.604977
kanagawa,鳥浜,139.641704,35.377187
kanagawa,鴨宮,139.180147,35.275744
kanagawa,鴨居,139.56707,35.510955
kanagawa,鴻巣,139.509552,36.0592
kanagawa,鵠沼,139.482637,35.321447
kanagawa,鵠沼海岸,139.47121,35.320744
kanagawa,鶯谷,139.778015,35.721484
kanagawa,鶴ケ峰,,
kanagawa,鶴川,139.481759,35.583077
kanagawa,鶴巻温泉,139.277813,35.381131
kanagawa,鶴見,139.67614,35.508387
kanagawa,鶴見小野,139.681226,35.497005
kanagawa,鶴見市場,139.68642,35.517594
kanagawa,鶴間,139.450572,35.49057
kanagawa,鷺沼,139.573268,35.579762
kanagawa,鹿島田,139.674964,35.551459
kanagawa,黄金町,139.62246,35.439694
kanagawa,黒川,139.470731,35.613203
kanagawa,ＹＲＰ野比,139.685068,35.212229
saitama,さいたま新都心,139.633587,35.893867
saitama,せんげん台,139.774478,35.935832
saitama,つきのわ,139.345541,36.04352
saitama,つくば,140.110604,36.0825
saitama,とうきょうスカイツリー,139.809332,35.71043
saitama,ときわ台,139.689015,35.758771
saitama,ひばりヶ丘,139.545852,35.751485
saitama,ひろせ野鳥の森,139.352086,36.146242
saitama,ふかや花園,139.251472,36.132056
saitama,ふじみ野,139.523389,35.860735
saitama,みずほ台,139.55078,35.838233
saitama,みどりの,140.056276,36.03025
saitama,みなみ寄居,139.2365,36.092417
saitama,みらい平,140.038555,35.99514
saitama,ソシオ流通センター,139.424333,36.1365
saitama,一ノ割,139.766219,35.96412
saitama,一本松,139.370062,35.94008
saitama,七光台,139.852906,35.970884
saitama,七里,139.665948,35.936464
saitama,万博記念公園,140.059256,36.05841
saitama,三峰口,138.978706,35.960075
saitama,三郷,139.886341,35.845004
saitama,三郷中央,139.878344,35.824514
saitama,上井草,139.602937,35.725326
saitama,上今市,,
saitama,上尾,139.588434,35.973522
saitama,上板橋,139.67641,35.763596
saitama,上毛高原,,
saitama,上熊谷,139.38134,36.142657
saitama,上石神井,139.592266,35.726189
saitama,上福岡,139.511782,35.873855
saitama,上野,139.77706275,35.713213
saitama,上長瀞,139.11319,36.086169
saitama,下井草,139.624688,35.723852
saitama,下今市,,
saitama,下小代,,
saitama,下山口,139.441097,35.77941
saitama,下板橋,139.714785,35.745721
saitama,下落合,139.695391,35.715846
saitama,下赤塚,139.644482,35.770558
saitama,与野,139.639085,35.884393
saitama,与野本町,139.626075,35.880968
saitama,世良田,139.282038,36.272931
saitama,中井,139.6866615,35.7145705
saitama,中村橋,139.637456,35.736767
saitama,中板橋,139.694628,35.756214
saitama,中浦和,139.6375,35.853769
saitama,丸山,139.624711,35.97989
saitama,丹荘,139.102306,36.216668
saitama,久喜,139.67727,36.065684
saitama,久米川,139.472653,35.749575
saitama,二宮,139.256925,35.298644
saitama,五反野,139.809643,35.765852
saitama,井荻,139.615303,35.72469
saitama,井野,140.148497,35.732605
saitama,今羽,139.619443,35.949941
saitama,仏子,139.360115,35.83769
saitama,伊勢崎,,
saitama,伊奈中央,139.617094,35.999537
saitama,保土ケ谷,139.599671,35.446746
saitama,保谷,139.567753,35.748222
saitama,倉賀野,,
saitama,元加治,139.345316,35.84058
saitama,児玉,139.13582,36.192624
saitama,入曽,139.427304,35.832481
saitama,入間市,139.390294,35.842904
saitama,八木崎,139.741785,35.978376
saitama,八潮,139.845017,35.807905
saitama,八王子,139.338998,35.655555
saitama,六実,139.999195,35.793715
saitama,六町,139.821816,35.784963
saitama,内宿,139.599878,36.014163
saitama,初石,139.917861,35.883783
saitama,前橋,,
saitama,剛志,,
saitama,加茂宮,139.616688,35.93568
saitama,加須,139.595584,36.122992
saitama,北上尾,139.577223,35.985632
saitama,北与野,139.628521,35.890678
saitama,北八王子,139.363348,35.669232
saitama,北千住,139.804816,35.749378
saitama,北参道,139.705453,35.678459
saitama,北坂戸,139.396932,35.972098
saitama,北大宮,139.624726,35.91716
saitama,北府中,139.471792,35.68088
saitama,北戸田,139.661201,35.826883
saitama,北春日部,139.744012,35.990655
saitama,北朝霞,139.587322,35.815475
saitama,北本,139.533591,36.032112
saitama,北池袋,139.716749,35.741283
saitama,北浦和,139.645951,35.872053
saitama,北藤岡,,
saitama,北赤羽,139.70569,35.787007
saitama,北越谷,139.780008,35.901724
saitama,北鎌倉,139.545134,35.337198
saitama,北鴻巣,139.476894,36.085529
saitama,北鹿沼,,
saitama,十条,139.722233,35.760321
saitama,千川,139.689271,35.738229
saitama,南与野,139.631117,35.867456
saitama,南千住,139.799152,35.73328133333333
saitama,南古谷,139.519082,35.903344
saitama,南大塚,139.454189,35.889663
saitama,南栗橋,139.713004,36.113157
saitama,南桜井,139.807988,35.980441
saitama,南流山,139.903568,35.8383625
saitama,南浦和,139.669125,35.847648
saitama,南羽生,139.55696,36.14959
saitama,南越谷,139.790499,35.876106
saitama,南鳩ヶ谷,139.736059,35.816839
saitama,原市,139.622531,35.964072
saitama,古河,139.709726,36.194375
saitama,合戦場,,
saitama,吉川,139.843162,35.87662
saitama,吉川美南,139.858167,35.868056
saitama,吉野原,139.620862,35.957065
saitama,吹上,139.45312,36.103062
saitama,吾野,139.226787,35.908502
saitama,和光市,139.612434,35.788507
saitama,和戸,139.701156,36.039562
saitama,和銅黒谷,139.101666,36.046671
saitama,国府津,139.212932,35.280832
saitama,土呂,139.63214,35.931997
saitama,地下鉄成増,139.631497,35.776557
saitama,地下鉄赤塚,139.644021,35.769939
saitama,坂戸,139.7580846666667,36.023107
saitama,堀切,139.817727,35.742977
saitama,塚田,139.982859,35.722102
saitama,境町,139.256177,36.277191
saitama,増尾,139.976604,35.829704
saitama,多々良,139.500179,36.273732
saitama,多摩湖,139.442747,35.765881
saitama,大和田,139.65051,35.929359
saitama,大宮,139.62392755555555,35.906686888888885
saitama,大宮公園,139.632903,35.92374
saitama,大山,139.702589,35.748398
saitama,大崎,139.728439,35.619772
saitama,大泉学園,139.586732,35.749406
saitama,大磯,139.313388,35.311299
saitama,大船,139.531167,35.3532815
saitama,大袋,139.777868,35.92437
saitama,大野原,139.094071,36.018586
saitama,大麻生,139.331859,36.144612
saitama,太田,,
saitama,姫宮,139.738674,36.004384
saitama,宇都宮,,
saitama,守谷,139.992209,35.950626
saitama,安中榛名,,
saitama,宝積寺,,
saitama,宮原,139.609455,35.940256
saitama,家中,,
saitama,寄居,139.19430966666667,36.11780366666667
saitama,富士見台,139.62969,35.735867
saitama,小前田,139.222386,36.12895
saitama,小宮,139.368481,35.685799
saitama,小山,,
saitama,小川町,139.42916366666668,35.937705333333334
saitama,小平,139.488491,35.736963
saitama,小手指,139.438016,35.800535
saitama,小田原,139.1557595,35.25631575
saitama,小竹向原,139.678572,35.743803
saitama,小菅,139.812935,35.759039
saitama,小金井,,
saitama,尾久,139.753846,35.74683
saitama,岡本,,
saitama,岡部,139.237622,36.205645
saitama,岩槻,139.693197,35.950239
saitama,川俣,139.52652,36.208778
saitama,川口,139.717472,35.801869
saitama,川口元郷,139.730043,35.800187
saitama,川角,139.346426,35.937438
saitama,川越,139.483078,35.906742
saitama,川越市,139.476989,35.914146
saitama,川間,139.83385,35.979172
saitama,市ケ谷,139.736074,35.691787
saitama,市川大野,139.951227,35.755432
saitama,平和台,139.73621066666666,35.788985333333336
saitama,平塚,139.349063,35.327647
saitama,幸手,139.714937,36.074297
saitama,広瀬川原,,
saitama,府中本町,139.477142,35.665766
saitama,影森,139.068413,35.972015
saitama,御花畑,139.083614,35.992369
saitama,志久,139.62228,35.991099
saitama,志木,139.575367,35.822105
saitama,恵比寿,139.7098536,35.6468144
saitama,愛宕,139.864817,35.950154
saitama,成増,139.632708,35.777723
saitama,戸塚,139.53429119999998,35.4005092
saitama,戸塚安行,139.753689,35.858873
saitama,戸田,139.669548,35.817665
saitama,戸田公園,139.678203,35.807906
saitama,所沢,139.473324,35.786627
saitama,折原,139.195205,36.096296
saitama,押上,,
saitama,拝島,139.343468,35.721278
saitama,持田,139.44155,36.137615
saitama,指扇,139.564951,35.917023
saitama,新三郷,139.869341,35.858667
saitama,新井宿,139.737908,35.842974
saitama,新井薬師前,139.672582,35.715778
saitama,新伊勢崎,,
saitama,新八柱,139.938393,35.792013
saitama,新前橋,,
saitama,新古河,139.686904,36.192686
saitama,新大平下,,
saitama,新宿,139.70006215384618,35.68993538461538
saitama,新宿三丁目,139.70533133333333,35.690772
saitama,新富町,139.773711,35.670462
saitama,新小平,139.470745,35.73128
saitama,新川崎,139.671481,35.551784
saitama,新座,139.556328,35.80381
saitama,新御徒町,139.781958,35.707045
saitama,新所沢,139.457069,35.805854
saitama,新木場,139.82701933333334,35.64605866666667
saitama,新松戸,139.921076,35.825467
saitama,新柏,139.966994,35.838128
saitama,新栃木,,
saitama,新河岸,139.497257,35.890911
saitama,新狭山,139.433499,35.873993
saitama,新田,139.795391,35.854086
saitama,新町,139.105457,36.272984
saitama,新白岡,139.67208,36.038732
saitama,新秋津,139.493592,35.778331
saitama,新船橋,139.979765,35.710993
saitama,新越谷,139.789905,35.875186
saitama,新郷,139.510474,36.171317
saitama,新鎌ケ谷,,
saitama,新鹿沼,,
saitama,日進,139.606111,35.931555
saitama,明戸,139.303306,36.142958
saitama,明治神宮前,,
saitama,明神,,
saitama,明覚,139.288789,36.003309
saitama,春日部,139.752345,35.980095
saitama,曳舟,139.816634,35.718418
saitama,月島,139.784233,35.664871
saitama,有楽町,139.76362566666666,35.675532
saitama,朝霞,139.600321,35.796736
saitama,朝霞台,139.587189,35.814328
saitama,木崎,139.312988,36.271393
saitama,本川越,139.481125,35.913524
saitama,本庄,139.188299,36.236229
saitama,本庄早稲田,,
saitama,杉戸高野台,139.714582,36.051536
